Ident,Type,Origin,Origin Name,Origin City,Destination,Destination Name,Destination City,Departure Time,Arrival Time,Enroute
ASA794,B738,KSEA,Seattle-Tacoma Intl,"Seattle, WA",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 12:24:00,2017-02-09 15:49:00,2:25
SWA4904,B733,KMCI,Kansas City Intl,"Kansas City, MO",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 12:24:00,2017-02-09 13:01:00,1:37
MNU751,CRJ7,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KMAF,Midland Intl Air and Space Port,"Midland, TX",2017-02-09 12:25:00,2017-02-09 14:14:00,0:49
SWA1730,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDEN,Denver Intl,"Denver, CO",2017-02-09 12:28:00,2017-02-09 13:19:00,0:51
SWA1712,B733,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-09 12:30:00,2017-02-09 13:26:00,0:56
BTQ565,PC12,KALS,San Luis Valley Rgnl,"Alamosa, CO",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 12:31:00,2017-02-09 13:07:00,0:36
N7887N,,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 12:33:00,2017-02-09 13:04:00,0:30
CPZ6064,E75L,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KLAX,Los Angeles Intl,"Los Angeles, CA",2017-02-09 12:38:00,2017-02-09 13:15:00,1:37
N736HM,C172,KFMN,Four Corners Rgnl,"Farmington, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 12:50:00,2017-02-09 13:50:00,1:00
OPT328,E55P,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KHPN,Westchester County,"White Plains, NY",2017-02-09 12:52:00,2017-02-09 18:46:00,3:54
N7342J,,L 35.07833 -107.64028,"Grants, NM","Grants, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 12:52:00,,n/a
CPZ6066,E75L,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KLAX,Los Angeles Intl,"Los Angeles, CA",2017-02-09 13:00:00,2017-02-09 13:38:00,1:38
SWA732,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KLAS,Harry Reid Intl,"Las Vegas, NV",2017-02-09 13:04:00,2017-02-09 13:16:00,1:12
DJR1,C56X,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KUDD,Bermuda Dunes,"Palm Springs, CA",2017-02-09 13:10:00,2017-02-09 13:32:00,1:21
LOF4787,E145,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDEN,Denver Intl,"Denver, CO",2017-02-09 13:11:00,2017-02-09 14:07:00,0:56
N817AF,GLF4,KTUS,Tucson Intl,"Tucson, AZ",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 13:16:00,2017-02-09 14:06:00,0:50
DAL1781,MD90,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KATL,Hartsfield-Jackson Intl,"Atlanta, GA",2017-02-09 13:21:00,2017-02-09 17:49:00,2:28
ASH5752,CRJ9,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-09 13:22:00,2017-02-09 14:17:00,0:55
AAL2511,B738,KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 13:30:00,2017-02-09 13:55:00,1:25
AAY493,MD80,KAUS,Austin-Bergstrom Intl,"Austin, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 13:33:00,2017-02-09 14:06:00,1:33
ENY3513,CRJ7,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KORD,Chicago O'Hare Intl,"Chicago, IL",2017-02-09 13:35:00,2017-02-09 16:52:00,2:17
SWA4904,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDAL,Dallas Love Fld,"Dallas, TX",2017-02-09 13:53:00,2017-02-09 16:10:00,1:17
N2058A,BE58,KTDW,Tradewind,"Amarillo, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 13:55:00,2017-02-09 14:25:00,1:29
SWA4566,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KLAX,Los Angeles Intl,"Los Angeles, CA",2017-02-09 13:58:00,2017-02-09 14:37:00,1:39
SWA1290,B737,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 14:00:00,2017-02-09 14:44:00,0:44
ASH5719,CRJ9,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 14:02:00,2017-02-09 14:52:00,0:50
BLK12,LJ35,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KMFE,Mc Allen Miller Intl,"Mc Allen, TX",2017-02-09 14:03:00,2017-02-09 16:41:00,1:38
DOJ67,,L 35.34459 -97.61093,"Oklahoma City, OK","Oklahoma City, OK",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 14:12:00,2017-02-09 14:45:00,1:33
SWA4524,B737,KHOU,William P Hobby,"Houston, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 14:15:00,2017-02-09 15:03:00,1:48
N305LG,BE20,KDMN,Deming Muni,"Deming, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 14:23:00,2017-02-09 15:01:00,0:38
AMF8050,,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",L 35.00860 -106.64800,"Albuquerque, NM","Albuquerque, NM",2017-02-09 14:36:00,,n/a
BTQ653,PC12,KCNM,Cavern City Air Trml,"Carlsbad, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 14:37:00,2017-02-09 15:34:00,0:57
SWA1471,B737,KBWI,Baltimore/Washington Intl,"Baltimore, MD",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 14:39:00,2017-02-09 16:35:00,3:56
SWA1471,B737,KBWI,Baltimore/Washington Intl,"Baltimore, MD",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 14:39:00,2017-02-09 16:35:00,3:55
SWA28,B737,KDAL,Dallas Love Fld,"Dallas, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 14:41:00,2017-02-09 15:08:00,1:27
AAY471,MD80,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KLAS,Harry Reid Intl,"Las Vegas, NV",2017-02-09 14:52:00,2017-02-09 15:05:00,1:13
EJA312,E55P,KELP,El Paso Intl,"El Paso, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 14:56:00,2017-02-09 15:34:00,0:38
AAL2511,B738,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",2017-02-09 15:07:00,2017-02-09 17:22:00,1:15
BLK23,LEG2,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDAL,Dallas Love Fld,"Dallas, TX",2017-02-09 15:21:00,2017-02-09 18:01:00,1:39
SWA1461,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KLAS,Harry Reid Intl,"Las Vegas, NV",2017-02-09 15:26:00,2017-02-09 15:40:00,1:14
AAL1353,B738,KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 15:29:00,2017-02-09 15:53:00,1:24
SKW4499,CRJ9,KSLC,Salt Lake City Intl,"Salt Lake City, UT",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 15:31:00,2017-02-09 16:45:00,1:14
SKW5448,CRJ7,KSFO,San Francisco Int'l,"San Francisco, CA",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 15:35:00,2017-02-09 18:27:00,1:52
SWA206,B737,KLAS,Harry Reid Intl,"Las Vegas, NV",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 15:37:00,2017-02-09 17:42:00,1:04
N2380Y,C182,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 15:45:00,,n/a
SWA1379,B737,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 15:46:00,2017-02-09 16:32:00,0:46
UPS2906,B763,KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 15:46:00,2017-02-09 16:13:00,1:27
BLK3,BE9L,KCNM,Cavern City Air Trml,"Carlsbad, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 15:47:00,2017-02-09 16:47:00,1:00
SWA1766,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KHOU,William P Hobby,"Houston, TX",2017-02-09 15:48:00,2017-02-09 18:24:00,1:36
FDX386,DC10,KMEM,Memphis Intl,"Memphis, TN",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 15:53:00,2017-02-09 17:05:00,2:12
N250GB,PA24,5T6,,,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 15:58:00,2017-02-09 10:22:00,1:24
UPS2872,B763,KSDF,Muhammad Ali Intl,"Louisville, KY",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 16:00:00,2017-02-09 16:42:00,2:42
SWA9010,B737,KDEN,Denver Intl,"Denver, CO",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 16:02:00,2017-02-09 16:53:00,0:51
SWA28,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KSAN,San Diego Intl,"San Diego, CA",2017-02-09 16:03:00,2017-02-09 16:35:00,1:32
EJA312,E55P,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KASG,Springdale Muni,"Springdale, AR",2017-02-09 16:04:00,2017-02-09 18:35:00,1:31
ASH5963,CRJ9,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-09 16:05:00,2017-02-09 17:02:00,0:57
BTQ614,PC12,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KSVC,Grant County,"Silver City, NM",2017-02-09 16:08:00,2017-02-09 16:54:00,0:46
N260CA,,L 34.45333 -103.20139,"Clovis, NM","Clovis, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 16:14:00,,n/a
BLK10,BE9L,KGUP,Gallup Muni,"Gallup, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 16:25:00,2017-02-09 16:54:00,0:29
ASA775,B738,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KSEA,Seattle-Tacoma Intl,"Seattle, WA",2017-02-09 16:43:00,2017-02-09 18:33:00,2:50
N484CA,C550,KGGG,East Texas Rgnl,"Longview, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 16:43:00,2017-02-09 17:40:00,1:56
UAL786,A319,KDEN,Denver Intl,"Denver, CO",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 16:43:00,2017-02-09 17:36:00,0:53
SWA1710,B733,KDAL,Dallas Love Fld,"Dallas, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 16:49:00,2017-02-09 17:17:00,1:28
AAL1353,B738,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",2017-02-09 16:52:00,2017-02-09 19:07:00,1:15
SWA1156,B737,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 16:57:00,2017-02-09 17:43:00,0:46
N2058A,BE55,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",L 35.01190 -106.64200,"Albuquerque, NM","Albuquerque, NM",2017-02-09 17:00:00,,n/a
N29AN,C208,L 31.62438 -110.35330,"Fort Huachuca Sierra Vista, AZ","Fort Huachuca Sierra Vista, AZ",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 17:02:00,2017-02-13 20:21:00,Unknown
N21H,C560,KSMO,Santa Monica Muni,"Santa Monica, CA",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 17:07:00,2017-02-09 19:43:00,1:36
N80866,,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 17:08:00,2017-02-09 17:17:00,0:09
AMF1051,PA31,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-09 17:10:00,2017-02-09 19:06:00,1:55
ASH5989,CRJ9,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 17:13:00,2017-02-09 17:58:00,0:45
AMF4196,,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",L 35.00030 -106.63700,"Albuquerque, NM","Albuquerque, NM",2017-02-09 17:14:00,,n/a
51074426,,KHOB,Lea County Rgnl,"Hobbs, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 17:17:00,2017-02-09 19:11:00,1:54
SWA1379,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KOAK,Metro Oakland Intl,"Oakland, CA",2017-02-09 17:22:00,2017-02-09 18:38:00,2:15
CFS791,C208,KFMN,Four Corners Rgnl,"Farmington, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 17:29:00,2017-02-09 18:20:00,0:51
CFS774,C208,KDRO,Durango-La Plata County,"Durango, CO",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 17:32:00,2017-02-09 18:19:00,0:47
ASH5964,CRJ9,KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 17:33:00,2017-02-09 17:57:00,1:24
SWA1560,B737,KLAS,Harry Reid Intl,"Las Vegas, NV",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 17:34:00,2017-02-09 19:37:00,1:03
SWA1471,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-09 17:34:00,2017-02-09 18:27:00,0:53
SWA4743,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDAL,Dallas Love Fld,"Dallas, TX",2017-02-09 17:40:00,2017-02-09 20:00:00,1:20
BLK22,C550,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KCNM,Cavern City Air Trml,"Carlsbad, NM",2017-02-09 17:43:00,2017-02-09 18:23:00,0:39
BTQ613,PC12,KSVC,Grant County,"Silver City, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 17:48:00,2017-02-09 18:30:00,0:42
SKW4499,CRJ9,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KSLC,Salt Lake City Intl,"Salt Lake City, UT",2017-02-09 17:49:00,2017-02-09 19:08:00,1:19
CFS778,C208,KGUP,Gallup Muni,"Gallup, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 17:50:00,2017-02-09 18:27:00,0:36
UPS2874,B763,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-09 17:53:00,2017-02-09 18:49:00,0:55
N108AN,C208,L 34.45028 -103.16389,"Clovis, NM","Clovis, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 18:02:00,,n/a
N484CA,C550,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KPOC,Brackett Fld,"La Verne, CA",2017-02-09 18:06:00,2017-02-09 18:57:00,1:51
AMF1253,PA31,KSVC,Grant County,"Silver City, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 18:16:00,2017-02-09 19:04:00,0:48
AMF1881,BE99,KROW,Roswell Air Center,"Roswell, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 18:21:00,2017-02-09 19:11:00,0:50
UAL2385,A319,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDEN,Denver Intl,"Denver, CO",2017-02-09 18:30:00,2017-02-09 19:23:00,0:53
AMF1267,BE99,KALM,Alamogordo Rgnl,"Alamogordo, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 18:30:00,2017-02-09 19:24:00,0:54
SWA206,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDEN,Denver Intl,"Denver, CO",2017-02-09 18:33:00,2017-02-09 19:30:00,0:57
SWA694,B738,KSAN,San Diego Intl,"San Diego, CA",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 18:34:00,2017-02-09 20:51:00,1:17
N223BH,,L 33.75911 -107.47170,"Truth Or Consequences, NM","Truth Or Consequences, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 18:35:00,2017-02-09 19:01:00,0:25
ASH5989,CRJ7,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",2017-02-09 18:38:00,2017-02-09 20:55:00,1:17
SWA1157,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-09 18:42:00,2017-02-09 19:37:00,0:54
ASH6326,E170,KIAH,Houston Bush Int'ctl,"Houston, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 18:50:00,2017-02-09 19:31:00,1:41
N165SA,C404,L 35.09083 -107.41500,"Grants, NM","Grants, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 18:55:00,2017-02-09 19:10:00,0:14
SWA142,B737,KLAX,Los Angeles Intl,"Los Angeles, CA",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 18:56:00,2017-02-09 21:19:00,1:23
ASH5964,CRJ9,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-09 19:00:00,2017-02-09 19:55:00,0:55
N450NE,EA50,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDEN,Denver Intl,"Denver, CO",2017-02-09 19:03:00,2017-02-09 20:10:00,1:07
UAL438,A319,KDEN,Denver Intl,"Denver, CO",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 19:03:00,2017-02-09 20:15:00,1:11
SWA1292,B737,KOAK,Metro Oakland Intl,"Oakland, CA",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 19:04:00,2017-02-09 21:51:00,1:47
BLK10,BE9L,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",,,,2017-02-09 19:07:00,2017-02-10 04:36:00,2:29
AAL2568,B738,KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 19:07:00,2017-02-09 19:30:00,1:23
BTQ616,PC12,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KSVC,Grant County,"Silver City, NM",2017-02-09 19:12:00,2017-02-09 19:59:00,0:47
SKW5253,CRJ7,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KIAH,Houston Bush Int'ctl,"Houston, TX",2017-02-09 19:18:00,2017-02-09 21:50:00,1:32
SWA299,B733,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 19:22:00,2017-02-09 20:09:00,0:47
BTQ566,PC12,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KALS,San Luis Valley Rgnl,"Alamosa, CO",2017-02-09 19:28:00,2017-02-09 20:08:00,0:40
N723ST,PC12,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDEN,Denver Intl,"Denver, CO",2017-02-09 19:29:00,2017-02-09 21:42:00,2:12
UPS797,A306,KELP,El Paso Intl,"El Paso, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 19:32:00,2017-02-09 20:06:00,0:33
DAL1225,MD90,KATL,Hartsfield-Jackson Intl,"Atlanta, GA",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 19:43:00,2017-02-09 20:36:00,2:53
FDX1334,DC10,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KMEM,Memphis Intl,"Memphis, TN",2017-02-09 20:02:00,2017-02-09 22:54:00,1:52
ASH5905,CRJ9,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 20:11:00,2017-02-09 20:56:00,0:45
SWA1717,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KLAS,Harry Reid Intl,"Las Vegas, NV",2017-02-09 20:18:00,2017-02-09 20:33:00,1:15
SWA853,B733,KDAL,Dallas Love Fld,"Dallas, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 20:35:00,2017-02-09 21:07:00,1:31
SWA1595,B733,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-09 20:43:00,2017-02-09 21:37:00,0:54
UPS887,B763,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KONT,Ontario Intl,"Ontario, CA",2017-02-09 20:58:00,2017-02-09 21:21:00,1:23
UPS797,A306,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KSDF,Muhammad Ali Intl,"Louisville, KY",2017-02-09 21:01:00,2017-02-10 01:16:00,2:15
SKW5521,CRJ7,KIAH,Houston Bush Int'ctl,"Houston, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 21:27:00,2017-02-09 22:10:00,1:43
CPZ6014,E75L,KLAX,Los Angeles Intl,"Los Angeles, CA",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 21:33:00,2017-02-09 23:54:00,1:21
BLK10,BE9L,KGUP,Gallup Muni,"Gallup, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 21:36:00,2017-02-09 22:06:00,0:29
BTQ615,PC12,KSVC,Grant County,"Silver City, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 21:44:00,2017-02-09 22:26:00,0:41
SWA4795,B737,KHOU,William P Hobby,"Houston, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 21:48:00,2017-02-09 22:36:00,1:47
SWA2949,B737,KLAS,Harry Reid Intl,"Las Vegas, NV",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 21:51:00,2017-02-09 23:53:00,1:02
SWA451,B737,KDEN,Denver Intl,"Denver, CO",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 21:51:00,2017-02-09 22:40:00,0:49
SWA142,B737,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDAL,Dallas Love Fld,"Dallas, TX",2017-02-09 21:59:00,2017-02-10 00:10:00,1:11
BLK21,BE9L,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",,,,2017-02-09 22:11:00,2017-02-10 20:49:00,15:38
AAL2610,B738,KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 22:11:00,2017-02-09 22:34:00,1:23
DAL1724,B712,KSLC,Salt Lake City Intl,"Salt Lake City, UT",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 22:20:00,2017-02-09 23:23:00,1:03
SWA2954,B738,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 22:47:00,2017-02-09 23:32:00,0:44
ASH5911,CRJ9,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 23:01:00,2017-02-09 23:47:00,0:46
BLK5,BE9L,KRQE,Window Rock,"Window Rock, AZ",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 23:10:00,2017-02-09 23:39:00,0:29
N450NE,EA50,KDEN,Denver Intl,"Denver, CO",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-09 23:19:00,2017-02-10 00:29:00,1:09
N306LG,,L 35.07578 -106.62240,"Albuquerque, NM","Albuquerque, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-10 00:34:00,2017-02-10 00:36:00,0:01
N211LG,BE20,KPSO,Stevens Field,"Pagosa Springs, CO",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-10 01:23:00,2017-02-10 01:59:00,0:36
BLK21,BE9L,KZUN,,,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-10 01:46:00,2017-02-09 20:16:00,1:29
N912NM,PC12,KFMN,Four Corners Rgnl,"Farmington, NM",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-10 02:50:00,2017-02-10 03:24:00,0:33
BLK24,LJ35,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KELP,El Paso Intl,"El Paso, TX",2017-02-10 03:29:00,2017-02-10 04:07:00,0:38
N211LG,BE20,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDRO,Durango-La Plata County,"Durango, CO",2017-02-10 03:40:00,2017-02-10 04:18:00,0:38
BLK2,PC12,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KGUP,Gallup Muni,"Gallup, NM",2017-02-10 03:45:00,2017-02-10 04:16:00,0:30
UPS894,B763,KSDF,Muhammad Ali Intl,"Louisville, KY",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-10 04:08:00,2017-02-10 04:47:00,2:39
FDX1583,A306,KMEM,Memphis Intl,"Memphis, TN",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-10 04:29:00,2017-02-10 05:45:00,2:16
N912NM,PC12,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KFMN,Four Corners Rgnl,"Farmington, NM",2017-02-10 04:34:00,2017-02-10 05:15:00,0:40
AAL2611,B738,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",2017-02-10 05:00:00,2017-02-10 07:14:00,1:14
UPS850,B763,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",2017-02-10 05:14:00,2017-02-10 05:54:00,0:40
UPS9816,B763,KABQ,Albuquerque Intl Sunport,"Albuquerque, NM",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-10 05:53:00,2017-02-10 06:47:00,0:54
