Ident,Type,Origin,Origin Name,Origin City,Destination,Destination Name,Destination City,Departure Time,Arrival Time,Enroute
AAL2502,B738,KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",KSNA,John Wayne,"Santa Ana, CA",2017-02-11 17:21:00,2017-02-11 18:11:00,2:49
N594CD,SR20,KCRQ,McClellan-Palomar,"Carlsbad, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-11 17:27:00,2017-02-11 17:56:00,0:29
SWA3046,B737,KSNA,John Wayne,"Santa Ana, CA",KSMF,Sacramento Intl,"Sacramento, CA",2017-02-11 17:32:00,2017-02-11 18:37:00,1:04
SWA2312,B737,KLAS,Harry Reid Intl,"Las Vegas, NV",KSNA,John Wayne,"Santa Ana, CA",2017-02-11 17:33:00,2017-02-11 18:26:00,0:53
SKW3402,E75L,KSJC,San Jose Int'l,"San Jose, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-11 17:45:00,2017-02-11 18:52:00,1:07
N1815L,BE58,KCHD,Chandler Muni,"Chandler, AZ",KSNA,John Wayne,"Santa Ana, CA",2017-02-11 17:47:00,2017-02-11 18:35:00,1:48
ASA215,B738,KSNA,John Wayne,"Santa Ana, CA",KSEA,Seattle-Tacoma Intl,"Seattle, WA",2017-02-11 17:50:00,2017-02-11 20:17:00,2:27
N2500T,COL4,KSNA,John Wayne,"Santa Ana, CA",KSBA,Santa Barbara Muni,"Santa Barbara, CA",2017-02-11 17:54:00,2017-02-11 18:39:00,0:45
GAJ804,B350,KMRY,Monterey Rgnl,"Monterey, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-11 18:01:00,2017-02-11 19:14:00,1:13
SWA2324,B737,KOAK,Metro Oakland Intl,"Oakland, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-11 18:02:00,2017-02-11 19:07:00,1:05
N43XX,,L 33.65000 -117.91667,"Santa Ana, CA","Santa Ana, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-11 18:04:00,,n/a
UAL684,B737,KIAH,Houston Bush Int'ctl,"Houston, TX",KSNA,John Wayne,"Santa Ana, CA",2017-02-11 18:05:00,2017-02-11 19:10:00,3:05
SWA2976,B737,KSJC,San Jose Int'l,"San Jose, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-11 18:25:00,2017-02-11 19:27:00,1:01
UAL1075,B737,KEWR,Newark Liberty Intl,"Newark, NJ",KSNA,John Wayne,"Santa Ana, CA",2017-02-11 18:30:00,2017-02-11 21:08:00,5:38
AAL1034,B738,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KSNA,John Wayne,"Santa Ana, CA",2017-02-11 18:33:00,2017-02-11 18:31:00,0:58
N184SD,AS50,KSNA,John Wayne,"Santa Ana, CA",L 33.88389 -117.82936,"Fullerton, CA","Fullerton, CA",2017-02-11 18:34:00,2017-02-11 18:51:00,0:17
N942EB,C550,KSNA,John Wayne,"Santa Ana, CA",KSBP,San Luis County Rgnl,"San Luis Obispo, CA",2017-02-11 18:40:00,2017-02-11 19:24:00,0:43
ASA585,B737,KSNA,John Wayne,"Santa Ana, CA",KPDX,Portland Intl,"Portland, OR",2017-02-11 18:52:00,2017-02-11 20:59:00,2:06
SWA2535,B737,KSFO,San Francisco Int'l,"San Francisco, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-11 18:55:00,2017-02-11 19:56:00,1:00
SKW5873,E170,KSNA,John Wayne,"Santa Ana, CA",KSFO,San Francisco Int'l,"San Francisco, CA",2017-02-11 18:57:00,2017-02-11 20:07:00,1:09
UAL562,B738,KDEN,Denver Intl,"Denver, CO",KSNA,John Wayne,"Santa Ana, CA",2017-02-11 19:13:00,2017-02-11 20:11:00,1:58
SWA2312,B737,KSNA,John Wayne,"Santa Ana, CA",KSJC,San Jose Int'l,"San Jose, CA",2017-02-11 19:16:00,2017-02-11 20:12:00,0:56
FFT714,A319,KSNA,John Wayne,"Santa Ana, CA",KDEN,Denver Intl,"Denver, CO",2017-02-11 19:18:00,2017-02-11 21:54:00,1:36
SWA1387,B737,KSMF,Sacramento Intl,"Sacramento, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-11 19:21:00,2017-02-11 20:29:00,1:07
SWA1649,B737,KSNA,John Wayne,"Santa Ana, CA",KSFO,San Francisco Int'l,"San Francisco, CA",2017-02-11 19:21:00,2017-02-11 20:23:00,1:02
UAL1213,A320,KSFO,San Francisco Int'l,"San Francisco, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-11 19:22:00,2017-02-11 20:21:00,0:59
SKW3403,E75L,KSNA,John Wayne,"Santa Ana, CA",KSJC,San Jose Int'l,"San Jose, CA",2017-02-11 19:24:00,2017-02-11 20:27:00,1:02
SWA5778,B737,KDEN,Denver Intl,"Denver, CO",KSNA,John Wayne,"Santa Ana, CA",2017-02-11 19:30:00,2017-02-11 20:44:00,2:14
N404BC,F900,KBCT,Boca Raton,"Boca Raton, FL",KSNA,John Wayne,"Santa Ana, CA",2017-02-11 19:33:00,2017-02-11 21:29:00,4:56
AAL1246,B738,KSNA,John Wayne,"Santa Ana, CA",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-11 19:43:00,2017-02-11 21:38:00,0:55
GAJ804,B350,KSNA,John Wayne,"Santa Ana, CA",KVNY,Van Nuys,"Van Nuys, CA",2017-02-11 19:45:00,2017-02-11 20:13:00,0:28
SWA1226,B737,KSNA,John Wayne,"Santa Ana, CA",KOAK,Metro Oakland Intl,"Oakland, CA",2017-02-11 19:53:00,2017-02-11 20:51:00,0:58
ASA518,B738,KSEA,Seattle-Tacoma Intl,"Seattle, WA",KSNA,John Wayne,"Santa Ana, CA",2017-02-11 19:56:00,2017-02-11 21:53:00,1:57
SWA1082,B737,KSJC,San Jose Int'l,"San Jose, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-11 20:01:00,2017-02-11 20:53:00,0:52
SWA2021,B737,KSNA,John Wayne,"Santa Ana, CA",KSMF,Sacramento Intl,"Sacramento, CA",2017-02-11 20:10:00,2017-02-11 21:13:00,1:02
SWA2472,B737,KOAK,Metro Oakland Intl,"Oakland, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-11 20:11:00,2017-02-11 21:21:00,1:09
LXJ401,E550,KGYR,Phoenix Goodyear,"Goodyear, AZ",KSNA,John Wayne,"Santa Ana, CA",2017-02-11 20:13:00,2017-02-11 20:02:00,0:49
ASA505,B738,KSNA,John Wayne,"Santa Ana, CA",KSEA,Seattle-Tacoma Intl,"Seattle, WA",2017-02-11 20:19:00,2017-02-11 22:43:00,2:24
DAL1693,B712,KSLC,Salt Lake City Intl,"Salt Lake City, UT",KSNA,John Wayne,"Santa Ana, CA",2017-02-11 20:45:00,2017-02-11 21:17:00,1:31
SWA2180,B737,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KSNA,John Wayne,"Santa Ana, CA",2017-02-11 20:48:00,2017-02-11 20:40:00,0:52
AAL1149,B738,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KSNA,John Wayne,"Santa Ana, CA",2017-02-11 21:08:00,2017-02-11 21:02:00,0:54
N5364K,,L 33.61667 -117.85000,"Santa Ana, CA","Santa Ana, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-11 21:09:00,,n/a
N2500T,COL4,KSBA,Santa Barbara Muni,"Santa Barbara, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-11 21:33:00,2017-02-11 22:28:00,0:55
N511TP,C510,KSLC,Salt Lake City Intl,"Salt Lake City, UT",KSNA,John Wayne,"Santa Ana, CA",2017-02-11 21:38:00,2017-02-11 22:39:00,2:01
BLK126,C56X,KLAX,Los Angeles Intl,"Los Angeles, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-11 23:36:00,2017-02-11 23:48:00,0:11
N253WC,,KSNA,John Wayne,"Santa Ana, CA",KVNY,Van Nuys,"Van Nuys, CA",2017-02-12 01:33:00,2017-02-12 02:02:00,0:29
ASA288,B738,KSEA,Seattle-Tacoma Intl,"Seattle, WA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 06:11:00,2017-02-12 08:19:00,2:08
ASA540,B738,KPDX,Portland Intl,"Portland, OR",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 07:00:00,2017-02-12 08:50:00,1:50
SKW3400,E75L,KSJC,San Jose Int'l,"San Jose, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 07:24:00,2017-02-12 08:26:00,1:02
BLK94,CL60,KSNA,John Wayne,"Santa Ana, CA",KHDN,Yampa Valley,"Hayden, CO",2017-02-12 07:35:00,2017-02-12 10:14:00,1:39
N143AL,,KSNA,John Wayne,"Santa Ana, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 07:35:00,2017-02-12 07:43:00,0:07
ASA506,B738,KSEA,Seattle-Tacoma Intl,"Seattle, WA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 07:39:00,2017-02-12 09:42:00,2:03
N348ME,C172,KSNA,John Wayne,"Santa Ana, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 07:54:00,2017-02-12 10:39:00,2:44
N11659,,KSNA,John Wayne,"Santa Ana, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 07:57:00,2017-02-12 11:33:00,3:35
UAL1989,B737,KSNA,John Wayne,"Santa Ana, CA",KORD,Chicago O'Hare Intl,"Chicago, IL",2017-02-12 08:00:00,2017-02-12 13:24:00,3:24
AAL1431,B738,KSNA,John Wayne,"Santa Ana, CA",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-12 08:02:00,2017-02-12 10:01:00,0:59
UAL322,A320,KSNA,John Wayne,"Santa Ana, CA",KSFO,San Francisco Int'l,"San Francisco, CA",2017-02-12 08:03:00,2017-02-12 09:05:00,1:02
N513SB,,KSNA,John Wayne,"Santa Ana, CA",KTTD,Portland-Troutdale,"Portland, OR",2017-02-12 08:05:00,,n/a
DAL805,B712,KSNA,John Wayne,"Santa Ana, CA",KSLC,Salt Lake City Intl,"Salt Lake City, UT",2017-02-12 08:06:00,2017-02-12 10:31:00,1:25
AAL1342,B738,KSNA,John Wayne,"Santa Ana, CA",KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",2017-02-12 08:08:00,2017-02-12 12:39:00,2:31
SWA6199,B737,KSNA,John Wayne,"Santa Ana, CA",KLAS,Harry Reid Intl,"Las Vegas, NV",2017-02-12 08:09:00,2017-02-12 08:51:00,0:41
CPZ5855,E170,KSNA,John Wayne,"Santa Ana, CA",KSEA,Seattle-Tacoma Intl,"Seattle, WA",2017-02-12 08:11:00,2017-02-12 10:40:00,2:29
ASA527,B738,KSNA,John Wayne,"Santa Ana, CA",KSEA,Seattle-Tacoma Intl,"Seattle, WA",2017-02-12 08:12:00,2017-02-12 10:41:00,2:29
UAL461,B738,KSNA,John Wayne,"Santa Ana, CA",KDEN,Denver Intl,"Denver, CO",2017-02-12 08:16:00,2017-02-12 11:06:00,1:50
UAL265,A320,KDEN,Denver Intl,"Denver, CO",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 08:21:00,2017-02-12 09:27:00,2:05
SWA4145,B737,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 08:23:00,2017-02-12 08:14:00,0:51
BLK10,BE40,KSNA,John Wayne,"Santa Ana, CA",KMRY,Monterey Rgnl,"Monterey, CA",2017-02-12 08:25:00,2017-02-12 09:23:00,0:57
DAL1883,B752,KSNA,John Wayne,"Santa Ana, CA",KATL,Hartsfield-Jackson Intl,"Atlanta, GA",2017-02-12 08:29:00,2017-02-12 15:11:00,3:42
N49WC,B350,KSNA,John Wayne,"Santa Ana, CA",KLAS,Harry Reid Intl,"Las Vegas, NV",2017-02-12 08:33:00,2017-02-12 09:26:00,0:53
WCC49,B350,KSNA,John Wayne,"Santa Ana, CA",KLAS,Harry Reid Intl,"Las Vegas, NV",2017-02-12 08:33:00,2017-02-12 09:26:00,0:53
LXJ527,CL30,KJAC,Jackson Hole,"Jackson, WY",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 08:33:00,2017-02-12 09:23:00,1:50
DAL140,A319,KSNA,John Wayne,"Santa Ana, CA",KMSP,Minneapolis/St Paul Intl,"Minneapolis, MN",2017-02-12 08:37:00,2017-02-12 13:51:00,3:13
SKW5871,E170,KSFO,San Francisco Int'l,"San Francisco, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 08:41:00,2017-02-12 09:49:00,1:07
N52364,,KSNA,John Wayne,"Santa Ana, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 08:42:00,2017-02-12 09:34:00,0:52
AAL244,B738,KSNA,John Wayne,"Santa Ana, CA",KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",2017-02-12 08:42:00,2017-02-12 13:20:00,2:38
EJA617,C56X,KSNA,John Wayne,"Santa Ana, CA",KTRK,Truckee-Tahoe,"Truckee, CA",2017-02-12 08:46:00,2017-02-12 09:56:00,1:10
N542ND,P46T,KLGB,Daugherty Field,"Long Beach, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 08:47:00,2017-02-12 08:56:00,0:08
DAL1813,B712,KSLC,Salt Lake City Intl,"Salt Lake City, UT",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 08:48:00,2017-02-12 09:16:00,1:28
BLK128,P28A,KSNA,John Wayne,"Santa Ana, CA",KFUL,Fullerton Muni,"Fullerton, CA",2017-02-12 08:48:00,2017-02-12 09:10:00,0:21
SWA4290,B737,KSNA,John Wayne,"Santa Ana, CA",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-12 08:48:00,2017-02-12 10:44:00,0:56
SWA4362,B733,KHOU,William P Hobby,"Houston, TX",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 08:50:00,2017-02-12 09:52:00,3:01
AAL2431,B738,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 08:53:00,2017-02-12 08:44:00,0:51
LXJ531,CL30,PHOG,Kahului,"Kahului, HI",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 08:54:00,2017-02-12 15:49:00,4:55
N94MA,PA46,KVIS,Visalia Muni,"Visalia, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 08:57:00,2017-02-12 10:07:00,1:10
UAL1638,B737,KIAH,Houston Bush Int'ctl,"Houston, TX",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 09:05:00,2017-02-12 10:05:00,3:00
N351VB,BE35,KSNA,John Wayne,"Santa Ana, CA",KCMA,Camarillo,"Camarillo, CA",2017-02-12 09:06:00,2017-02-12 09:36:00,0:30
SKW3401,E75L,KSNA,John Wayne,"Santa Ana, CA",KSJC,San Jose Int'l,"San Jose, CA",2017-02-12 09:10:00,2017-02-12 10:17:00,1:07
UAL45,A320,KSNA,John Wayne,"Santa Ana, CA",KIAH,Houston Bush Int'ctl,"Houston, TX",2017-02-12 09:12:00,2017-02-12 14:00:00,2:48
SWA2671,B737,KSNA,John Wayne,"Santa Ana, CA",KOAK,Metro Oakland Intl,"Oakland, CA",2017-02-12 09:14:00,2017-02-12 10:18:00,1:04
SWA2680,B737,KSMF,Sacramento Intl,"Sacramento, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 09:19:00,2017-02-12 10:21:00,1:02
N5364K,,KSNA,John Wayne,"Santa Ana, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 09:20:00,2017-02-12 09:53:00,0:33
N717GK,C550,KSNA,John Wayne,"Santa Ana, CA",KSMO,Santa Monica Muni,"Santa Monica, CA",2017-02-12 09:20:00,2017-02-12 09:36:00,0:16
N114MX,AS50,L 34.15000 -118.33333,"Burbank, CA","Burbank, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 09:28:00,2017-02-13 09:25:00,23:56
N96808,C172,KSNA,John Wayne,"Santa Ana, CA",KRAL,Riverside Muni,"Riverside, CA",2017-02-12 09:32:00,2017-02-12 09:57:00,0:25
N542ND,P46T,KSNA,John Wayne,"Santa Ana, CA",KFAT,Fresno Yosemite Intl,"Fresno, CA",2017-02-12 09:32:00,2017-02-12 10:43:00,1:10
BLK1,GLEX ,KBFI,Boeing Field Intl,"Seattle, WA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 09:32:00,2017-02-12 11:33:00,2:01
N5535K,,KSNA,John Wayne,"Santa Ana, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 09:33:00,2017-02-12 09:56:00,0:22
UAL3,A320,KORD,Chicago O'Hare Intl,"Chicago, IL",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 09:34:00,2017-02-12 11:36:00,4:02
N9564B,,KSNA,John Wayne,"Santa Ana, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 09:39:00,2017-02-12 10:31:00,0:51
SWA630,B737,KSNA,John Wayne,"Santa Ana, CA",MMSD,Los Cabos Int'l,"Los Cabos, Baja California Sur",2017-02-12 09:40:00,2017-02-12 12:39:00,1:59
SWA4145,B737,KSNA,John Wayne,"Santa Ana, CA",KSMF,Sacramento Intl,"Sacramento, CA",2017-02-12 09:41:00,2017-02-12 10:50:00,1:09
SWA3090,B737,KLAS,Harry Reid Intl,"Las Vegas, NV",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 09:44:00,2017-02-12 10:26:00,0:42
N158WC,,KSNA,John Wayne,"Santa Ana, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 09:44:00,,n/a
N10782,T206,KSNA,John Wayne,"Santa Ana, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 09:49:00,2017-02-12 12:20:00,2:30
SWA6515,B737,KSNA,John Wayne,"Santa Ana, CA",KDEN,Denver Intl,"Denver, CO",2017-02-12 09:51:00,2017-02-12 12:38:00,1:46
ASA502,B738,KSEA,Seattle-Tacoma Intl,"Seattle, WA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 09:53:00,2017-02-12 11:58:00,2:05
N4665B,,KSNA,John Wayne,"Santa Ana, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 09:53:00,2017-02-12 13:35:00,3:41
RSP58,E50P,KVNY,Van Nuys,"Van Nuys, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 09:55:00,2017-02-12 10:17:00,0:22
ASA587,B738,KSNA,John Wayne,"Santa Ana, CA",KPDX,Portland Intl,"Portland, OR",2017-02-12 09:56:00,2017-02-12 12:00:00,2:04
BLK113,C750,KSNA,John Wayne,"Santa Ana, CA",CYYC,Calgary Int'l,"Calgary, Alberta",2017-02-12 09:58:00,2017-02-12 13:27:00,2:28
N971TA,,KSNA,John Wayne,"Santa Ana, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 10:02:00,2017-02-14 11:29:00,Unknown
SWA1388,B737,KDEN,Denver Intl,"Denver, CO",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 10:03:00,2017-02-12 11:04:00,2:01
FFT269,A320,KDEN,Denver Intl,"Denver, CO",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 10:05:00,2017-02-12 11:10:00,2:04
SWA5785,B737,KSNA,John Wayne,"Santa Ana, CA",KLAS,Harry Reid Intl,"Las Vegas, NV",2017-02-12 10:06:00,2017-02-12 10:47:00,0:41
N184SD,AS50,L 33.63101 -117.76222,"Santa Ana, CA","Santa Ana, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 10:09:00,2017-02-12 11:46:00,1:37
AAL1232,B738,KORD,Chicago O'Hare Intl,"Chicago, IL",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 10:10:00,2017-02-12 12:42:00,4:32
LXJ401,E550,KSNA,John Wayne,"Santa Ana, CA",KCMA,Camarillo,"Camarillo, CA",2017-02-12 10:10:00,2017-02-12 10:35:00,0:24
N797ST,,KSNA,John Wayne,"Santa Ana, CA",L 33.53786 -117.66595,"Santa Ana, CA","Santa Ana, CA",2017-02-12 10:11:00,2017-02-12 12:32:00,2:21
N2198R,,KSNA,John Wayne,"Santa Ana, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 10:12:00,2017-02-13 16:13:00,Unknown
N3439Q,,KSNA,John Wayne,"Santa Ana, CA",L 33.65000 -117.90000,"Santa Ana, CA","Santa Ana, CA",2017-02-12 10:17:00,,n/a
AAL2399,B738,KSNA,John Wayne,"Santa Ana, CA",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-12 10:19:00,2017-02-12 12:15:00,0:56
DAL1099,A319,KMSP,Minneapolis/St Paul Intl,"Minneapolis, MN",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 10:21:00,2017-02-12 12:03:00,3:42
DAL1757,B752,KATL,Hartsfield-Jackson Intl,"Atlanta, GA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 10:21:00,2017-02-12 11:43:00,4:22
N525KR,C25C,KAPC,Napa County,"Napa, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 10:21:00,2017-02-12 11:17:00,0:56
SWA3338,B737,KSNA,John Wayne,"Santa Ana, CA",KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",2017-02-12 10:24:00,2017-02-12 12:20:00,0:56
N882DS,DA40,KSNA,John Wayne,"Santa Ana, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 10:28:00,2017-02-12 17:13:00,6:45
N9430W,,KSNA,John Wayne,"Santa Ana, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 10:28:00,2017-02-12 11:52:00,1:24
AAL1298,B738,KSNA,John Wayne,"Santa Ana, CA",KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",2017-02-12 10:29:00,2017-02-12 14:59:00,2:30
ASA288,B738,KSNA,John Wayne,"Santa Ana, CA",MMPR,Lic. Gustavo Diaz Ordaz Int'l,"Puerto Vallarta, Jalisco",2017-02-12 10:31:00,2017-02-12 15:04:00,2:32
DAL1813,B712,KSNA,John Wayne,"Santa Ana, CA",KSLC,Salt Lake City Intl,"Salt Lake City, UT",2017-02-12 10:32:00,2017-02-12 13:00:00,1:28
N451US,M20P,KSNA,John Wayne,"Santa Ana, CA",KAPV,Apple Valley,"Apple Valley, CA",2017-02-12 10:33:00,2017-02-12 11:44:00,1:10
N888PH,PAY1,KSNA,John Wayne,"Santa Ana, CA",3S8,Grants Pass,"Grants Pass, OR",2017-02-12 10:35:00,2017-02-12 13:22:00,2:47
N6338D,C172,KSNA,John Wayne,"Santa Ana, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 10:35:00,2017-02-12 11:54:00,1:19
UAL1402,A320,KSNA,John Wayne,"Santa Ana, CA",KORD,Chicago O'Hare Intl,"Chicago, IL",2017-02-12 10:38:00,2017-02-12 16:00:00,3:22
RSP58,E50P,KSNA,John Wayne,"Santa Ana, CA",KSDL,Scottsdale,"Scottsdale, AZ",2017-02-12 10:46:00,2017-02-12 12:48:00,1:02
N551JB,C210,KSNA,John Wayne,"Santa Ana, CA",KPOC,Brackett Fld,"La Verne, CA",2017-02-12 10:49:00,,n/a
N9968B,C72R,KSNA,John Wayne,"Santa Ana, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 10:49:00,2017-02-12 11:17:00,0:27
N15VE,SR22,KSNA,John Wayne,"Santa Ana, CA",KELP,El Paso Intl,"El Paso, TX",2017-02-12 10:49:00,2017-02-12 16:03:00,4:14
SWA3532,B737,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 10:50:00,2017-02-12 10:41:00,0:51
BLK95,E55P,KSUS,Spirit of St Louis,"St Louis, MO",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 10:50:00,2017-02-12 13:06:00,4:16
N52364,,KSNA,John Wayne,"Santa Ana, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 10:51:00,2017-02-12 17:42:00,6:50
N554TA,,KSNA,John Wayne,"Santa Ana, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 10:55:00,2017-02-12 11:21:00,0:25
LXJ454,GLF4,KSGU,St George Rgnl,"St George, UT",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 10:56:00,2017-02-12 10:51:00,0:55
QXE2251,DH8D,KRNO,Reno/Tahoe Intl,"Reno, NV",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 10:56:00,2017-02-12 12:09:00,1:13
LXJ527,CL30,KSNA,John Wayne,"Santa Ana, CA",KDAL,Dallas Love Fld,"Dallas, TX",2017-02-12 10:56:00,2017-02-12 15:34:00,2:38
AAL2506,B738,KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 10:57:00,2017-02-12 11:44:00,2:47
UAL333,B737,KSNA,John Wayne,"Santa Ana, CA",KEWR,Newark Liberty Intl,"Newark, NJ",2017-02-12 11:01:00,2017-02-12 18:15:00,4:14
N440T,BE33,KSNA,John Wayne,"Santa Ana, CA",KCRQ,McClellan-Palomar,"Carlsbad, CA",2017-02-12 11:01:00,2017-02-12 11:22:00,0:20
SWA5594,B737,KLAS,Harry Reid Intl,"Las Vegas, NV",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 11:01:00,2017-02-12 11:47:00,0:45
DJR9,C25B,KSUN,Friedman Meml,"Hailey, ID",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 11:01:00,2017-02-12 12:01:00,2:00
SWA687,B737,KSFO,San Francisco Int'l,"San Francisco, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 11:03:00,2017-02-12 12:05:00,1:02
FTH934,H25B,KSNA,John Wayne,"Santa Ana, CA",KAPA,Centennial,"Denver, CO",2017-02-12 11:03:00,2017-02-12 13:45:00,1:42
AAL1560,B738,KDFW,Dallas-Fort Worth Intl,"Dallas-Fort Worth, TX",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 11:05:00,2017-02-12 11:54:00,2:49
SKW5337,E170,KSNA,John Wayne,"Santa Ana, CA",KSFO,San Francisco Int'l,"San Francisco, CA",2017-02-12 11:06:00,2017-02-12 12:29:00,1:22
ASA501,B738,KSNA,John Wayne,"Santa Ana, CA",KSEA,Seattle-Tacoma Intl,"Seattle, WA",2017-02-12 11:09:00,2017-02-12 13:27:00,2:18
AAL1456,B738,KPHX,Phoenix Sky Harbor Intl,"Phoenix, AZ",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 11:11:00,2017-02-12 11:07:00,0:56
SWA4362,B733,KSNA,John Wayne,"Santa Ana, CA",KLAS,Harry Reid Intl,"Las Vegas, NV",2017-02-12 11:12:00,2017-02-12 11:52:00,0:40
WJA1754,B737,CYVR,Vancouver Int'l,"Vancouver, British Columbia",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 11:13:00,2017-02-12 13:43:00,2:30
SKW5965,E170,KSFO,San Francisco Int'l,"San Francisco, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 11:14:00,2017-02-12 12:19:00,1:04
N96808,C172,KRAL,Riverside Muni,"Riverside, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 11:20:00,2017-02-12 11:51:00,0:31
N318DN,C501,KGPI,Glacier Park Intl,"Kalispell, MT",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 11:21:00,2017-02-12 13:23:00,3:02
N1129K,C172,KSNA,John Wayne,"Santa Ana, CA",KSNA,John Wayne,"Santa Ana, CA",2017-02-12 11:21:00,2017-02-12 16:24:00,5:03
